Country,Type,City,State,URL,Link,Google,ir link 1,Name,Twitter,Facebook,Youtube,Instagram,Tiktok,Telegram,VK,Website
China,Embassy,Kyiv,Ukraine,https://www.embassypages.com/china-embassy-kyiv-ukraine,https://www.embassypages.com/china-embassy-kyiv-ukraine,https://www.google.com/search?q=China+Embassy+to+Ukraine+in+Kyiv%0D%0A+site%3Afacebook.com+OR+site%3Ax.com+OR+site%3Ainstagram.com+OR+site%3Atiktok.com+OR+site%3At.me,https://ukraine.mid.ru/,China Embassy to Ukraine in Kyiv,,,,,,,,http://ua.china-embassy.gov.cn/
China,Embassy,Lapaz,Bolivia,https://www.embassypages.com/china-embassy-lapaz-bolivia,https://www.embassypages.com/china-embassy-lapaz-bolivia,https://www.google.com/search?q=China+Embassy+to+Bolivia+in+Lapaz%0D%0A+site%3Afacebook.com+OR+site%3Ax.com+OR+site%3Ainstagram.com+OR+site%3Atiktok.com+OR+site%3At.me,https://bolivia.mid.ru/,China Embassy to Bolivia in Lapaz,,ChinaEmb_Bo,,,,,,http://bo.china-embassy.gov.cn/
China,Embassy,Libreville,Gabon,https://www.embassypages.com/china-embassy-libreville-gabon,https://www.embassypages.com/china-embassy-libreville-gabon,https://www.google.com/search?q=China+Embassy+to+Gabon+in+Libreville%0D%0A+site%3Afacebook.com+OR+site%3Ax.com+OR+site%3Ainstagram.com+OR+site%3Atiktok.com+OR+site%3At.me,https://gabon.mid.ru/,China Embassy to Gabon in Libreville,,,,,,,,
China,Embassy,Lilongwe,Malawi,https://www.embassypages.com/china-embassy-lilongwe-malawi,https://www.embassypages.com/china-embassy-lilongwe-malawi,https://www.google.com/search?q=China+Embassy+to+Malawi+in+Lilongwe%0D%0A+site%3Afacebook.com+OR+site%3Ax.com+OR+site%3Ainstagram.com+OR+site%3Atiktok.com+OR+site%3At.me,https://malawi.mid.ru/,China Embassy to Malawi in Lilongwe,ChineseEmbassyinMalawi,,,,,,,http://mw.china-embassy.gov.cn/
China,Embassy,Lima,Peru,https://www.embassypages.com/china-embassy-lima-peru,https://www.embassypages.com/china-embassy-lima-peru,https://www.google.com/search?q=China+Embassy+to+Peru+in+Lima%0D%0A+site%3Afacebook.com+OR+site%3Ax.com+OR+site%3Ainstagram.com+OR+site%3Atiktok.com+OR+site%3At.me,https://peru.mid.ru/,China Embassy to Peru in Lima,ChinaEmbPeru,ChinaEmbPeru,,,,,,http://pe.china-embassy.gov.cn/chn/
China,Embassy,Lisbon,Portugal,https://www.embassypages.com/china-embassy-lisbon-portugal,https://www.embassypages.com/china-embassy-lisbon-portugal,https://www.google.com/search?q=China+Embassy+to+Portugal+in+Lisbon%0D%0A+site%3Afacebook.com+OR+site%3Ax.com+OR+site%3Ainstagram.com+OR+site%3Atiktok.com+OR+site%3At.me,https://portugal.mid.ru/,China Embassy to Portugal in Lisbon,ChinaEmbPt,,,,,,,http://pt.china-embassy.gov.cn/
China,Embassy,Ljubljana,Slovenia,https://www.embassypages.com/china-embassy-ljubljana-slovenia,https://www.embassypages.com/china-embassy-ljubljana-slovenia,https://www.google.com/search?q=China+Embassy+to+Slovenia+in+Ljubljana%0D%0A+site%3Afacebook.com+OR+site%3Ax.com+OR+site%3Ainstagram.com+OR+site%3Atiktok.com+OR+site%3At.me,https://slovenia.mid.ru/,China Embassy to Slovenia in Ljubljana,ChinaEmSlovenia,,,,,,,http://si.china-embassy.gov.cn/
China,Embassy,Lome,Togo,https://www.embassypages.com/china-embassy-lome-togo,https://www.embassypages.com/china-embassy-lome-togo,https://www.google.com/search?q=China+Embassy+to+Togo+in+Lome%0D%0A+site%3Afacebook.com+OR+site%3Ax.com+OR+site%3Ainstagram.com+OR+site%3Atiktok.com+OR+site%3At.me,https://togo.mid.ru/,China Embassy to Togo in Lome,,1.00087E+14,,,,,,
China,Embassy,London,Unitedkingdom,https://www.embassypages.com/china-embassy-london-unitedkingdom,https://www.embassypages.com/china-embassy-london-unitedkingdom,https://www.google.com/search?q=China+Embassy+to+Unitedkingdom+in+London%0D%0A+site%3Afacebook.com+OR+site%3Ax.com+OR+site%3Ainstagram.com+OR+site%3Atiktok.com+OR+site%3At.me,https://unitedkingdom.mid.ru/,China Embassy to Unitedkingdom in London,ChineseEmbinUK,ChineseEmbinUK,,,,,,http://gb.china-embassy.gov.cn/eng/
China,Embassy,Luanda,Angola,https://www.embassypages.com/china-embassy-luanda-angola,https://www.embassypages.com/china-embassy-luanda-angola,https://www.google.com/search?q=China+Embassy+to+Angola+in+Luanda%0D%0A+site%3Afacebook.com+OR+site%3Ax.com+OR+site%3Ainstagram.com+OR+site%3Atiktok.com+OR+site%3At.me,https://angola.mid.ru/,China Embassy to Angola in Luanda,ChinaEmbAngola,ChinaEmbAngola,,,,,,http://ao.china-embassy.gov.cn/
China,Embassy,Lusaka,Zambia,https://www.embassypages.com/china-embassy-lusaka-zambia,https://www.embassypages.com/china-embassy-lusaka-zambia,https://www.google.com/search?q=China+Embassy+to+Zambia+in+Lusaka%0D%0A+site%3Afacebook.com+OR+site%3Ax.com+OR+site%3Ainstagram.com+OR+site%3Atiktok.com+OR+site%3At.me,https://zambia.mid.ru/,China Embassy to Zambia in Lusaka,,1.00069E+14,,,,,,http://zm.china-embassy.gov.cn/
China,Embassy,Luxembourgville,Luxembourg,https://www.embassypages.com/china-embassy-luxembourgville-luxembourg,https://www.embassypages.com/china-embassy-luxembourgville-luxembourg,https://www.google.com/search?q=China+Embassy+to+Luxembourg+in+Luxembourgville%0D%0A+site%3Afacebook.com+OR+site%3Ax.com+OR+site%3Ainstagram.com+OR+site%3Atiktok.com+OR+site%3At.me,https://luxembourg.mid.ru/,China Embassy to Luxembourg in Luxembourgville,CNEmbLuxembourg,ChinaEmbLuxembourg,,,,,,http://lu.china-embassy.gov.cn/
China,Embassy,Madrid,Spain,https://www.embassypages.com/china-embassy-madrid-spain,https://www.embassypages.com/china-embassy-madrid-spain,https://www.google.com/search?q=China+Embassy+to+Spain+in+Madrid%0D%0A+site%3Afacebook.com+OR+site%3Ax.com+OR+site%3Ainstagram.com+OR+site%3Atiktok.com+OR+site%3At.me,https://spain.mid.ru/,China Embassy to Spain in Madrid,,,,,,,,
China,Embassy,Malabo,Equatorialguinea,https://www.embassypages.com/china-embassy-malabo-equatorialguinea,https://www.embassypages.com/china-embassy-malabo-equatorialguinea,https://www.google.com/search?q=China+Embassy+to+Equatorialguinea+in+Malabo%0D%0A+site%3Afacebook.com+OR+site%3Ax.com+OR+site%3Ainstagram.com+OR+site%3Atiktok.com+OR+site%3At.me,https://equatorialguinea.mid.ru/,China Embassy to Equatorialguinea in Malabo,embchinage,,,,,,,
China,Embassy,Male,Maldives,https://www.embassypages.com/china-embassy-male-maldives,https://www.embassypages.com/china-embassy-male-maldives,https://www.google.com/search?q=China+Embassy+to+Maldives+in+Male%0D%0A+site%3Afacebook.com+OR+site%3Ax.com+OR+site%3Ainstagram.com+OR+site%3Atiktok.com+OR+site%3At.me,https://maldives.mid.ru/,China Embassy to Maldives in Male,China_Amb_Mdv,,,,,,,
China,Embassy,Managua,Nicaragua,https://www.embassypages.com/china-embassy-managua-nicaragua,https://www.embassypages.com/china-embassy-managua-nicaragua,https://www.google.com/search?q=China+Embassy+to+Nicaragua+in+Managua%0D%0A+site%3Afacebook.com+OR+site%3Ax.com+OR+site%3Ainstagram.com+OR+site%3Atiktok.com+OR+site%3At.me,https://nicaragua.mid.ru/,China Embassy to Nicaragua in Managua,,EmbajadaChinaNicaragua,,,,,,http://ni.china-embassy.gov.cn/esp/
China,Embassy,Manama,Bahrain,https://www.embassypages.com/china-embassy-manama-bahrain,https://www.embassypages.com/china-embassy-manama-bahrain,https://www.google.com/search?q=China+Embassy+to+Bahrain+in+Manama%0D%0A+site%3Afacebook.com+OR+site%3Ax.com+OR+site%3Ainstagram.com+OR+site%3Atiktok.com+OR+site%3At.me,https://bahrain.mid.ru/,China Embassy to Bahrain in Manama,ChinaEmbBahrain,1.00091E+14,,,,,,
China,Embassy,Manila,Philippines,https://www.embassypages.com/china-embassy-manila-philippines,https://www.embassypages.com/china-embassy-manila-philippines,https://www.google.com/search?q=China+Embassy+to+Philippines+in+Manila%0D%0A+site%3Afacebook.com+OR+site%3Ax.com+OR+site%3Ainstagram.com+OR+site%3Atiktok.com+OR+site%3At.me,https://philippines.mid.ru/,China Embassy to Philippines in Manila,chinaembmanila,ChinaEmbassyManila,,,,,,http://ph.china-embassy.gov.cn/eng/
China,Embassy,Maputo,Mozambique,https://www.embassypages.com/china-embassy-maputo-mozambique,https://www.embassypages.com/china-embassy-maputo-mozambique,https://www.google.com/search?q=China+Embassy+to+Mozambique+in+Maputo%0D%0A+site%3Afacebook.com+OR+site%3Ax.com+OR+site%3Ainstagram.com+OR+site%3Atiktok.com+OR+site%3At.me,https://mozambique.mid.ru/,China Embassy to Mozambique in Maputo,,1.00085E+14,,,,,,
China,Embassy,Maseru,Lesotho,https://www.embassypages.com/china-embassy-maseru-lesotho,https://www.embassypages.com/china-embassy-maseru-lesotho,https://www.google.com/search?q=China+Embassy+to+Lesotho+in+Maseru%0D%0A+site%3Afacebook.com+OR+site%3Ax.com+OR+site%3Ainstagram.com+OR+site%3Atiktok.com+OR+site%3At.me,https://lesotho.mid.ru/,China Embassy to Lesotho in Maseru,ChinaEmbLesotho,,,,,,,http://ls.china-embassy.gov.cn/eng/
China,Embassy,Mexicocity,Mexico,https://www.embassypages.com/china-embassy-mexicocity-mexico,https://www.embassypages.com/china-embassy-mexicocity-mexico,https://www.google.com/search?q=China+Embassy+to+Mexico+in+Mexicocity%0D%0A+site%3Afacebook.com+OR+site%3Ax.com+OR+site%3Ainstagram.com+OR+site%3Atiktok.com+OR+site%3At.me,https://mexico.mid.ru/,China Embassy to Mexico in Mexicocity,,EmbChinaMex,,,,,,
China,Embassy,Minsk,Belarus,https://www.embassypages.com/china-embassy-minsk-belarus,https://www.embassypages.com/china-embassy-minsk-belarus,https://www.google.com/search?q=China+Embassy+to+Belarus+in+Minsk%0D%0A+site%3Afacebook.com+OR+site%3Ax.com+OR+site%3Ainstagram.com+OR+site%3Atiktok.com+OR+site%3At.me,https://belarus.mid.ru/,China Embassy to Belarus in Minsk,,,,,,,,
China,Embassy,Mogadishu,Somalia,https://www.embassypages.com/china-embassy-mogadishu-somalia,https://www.embassypages.com/china-embassy-mogadishu-somalia,https://www.google.com/search?q=China+Embassy+to+Somalia+in+Mogadishu%0D%0A+site%3Afacebook.com+OR+site%3Ax.com+OR+site%3Ainstagram.com+OR+site%3Atiktok.com+OR+site%3At.me,https://somalia.mid.ru/,China Embassy to Somalia in Mogadishu,,ChineseEmbassyinSomalia,,,,,,http://by.china-embassy.gov.cn/
China,Embassy,Monrovia,Liberia,https://www.embassypages.com/china-embassy-monrovia-liberia,https://www.embassypages.com/china-embassy-monrovia-liberia,https://www.google.com/search?q=China+Embassy+to+Liberia+in+Monrovia%0D%0A+site%3Afacebook.com+OR+site%3Ax.com+OR+site%3Ainstagram.com+OR+site%3Atiktok.com+OR+site%3At.me,https://liberia.mid.ru/,China Embassy to Liberia in Monrovia,ChineseLiberia,CNAmbLR,,,,,,http://lr.china-embassy.gov.cn/eng/
China,Embassy,Montevideo,Uruguay,https://www.embassypages.com/china-embassy-montevideo-uruguay,https://www.embassypages.com/china-embassy-montevideo-uruguay,https://www.google.com/search?q=China+Embassy+to+Uruguay+in+Montevideo%0D%0A+site%3Afacebook.com+OR+site%3Ax.com+OR+site%3Ainstagram.com+OR+site%3Atiktok.com+OR+site%3At.me,https://uruguay.mid.ru/,China Embassy to Uruguay in Montevideo,,embajadacnuy,,,,,,
China,Embassy,Moroni,Comoros,https://www.embassypages.com/china-embassy-moroni-comoros,https://www.embassypages.com/china-embassy-moroni-comoros,https://www.google.com/search?q=China+Embassy+to+Comoros+in+Moroni%0D%0A+site%3Afacebook.com+OR+site%3Ax.com+OR+site%3Ainstagram.com+OR+site%3Atiktok.com+OR+site%3At.me,https://comoros.mid.ru/,China Embassy to Comoros in Moroni,,1.00086E+14,,,,,,
China,Embassy,Moscow,Russia,https://www.embassypages.com/china-embassy-moscow-russia,https://www.embassypages.com/china-embassy-moscow-russia,https://www.google.com/search?q=China+Embassy+to+Russia+in+Moscow%0D%0A+site%3Afacebook.com+OR+site%3Ax.com+OR+site%3Ainstagram.com+OR+site%3Atiktok.com+OR+site%3At.me,https://russia.mid.ru/,China Embassy to Russia in Moscow,ChineseEmbinRus,ChineseEmbassyInRus,,,,,,http://ru.china-embassy.gov.cn/chn/
China,Embassy,Muscat,Oman,https://www.embassypages.com/china-embassy-muscat-oman,https://www.embassypages.com/china-embassy-muscat-oman,https://www.google.com/search?q=China+Embassy+to+Oman+in+Muscat%0D%0A+site%3Afacebook.com+OR+site%3Ax.com+OR+site%3Ainstagram.com+OR+site%3Atiktok.com+OR+site%3At.me,https://oman.mid.ru/,China Embassy to Oman in Muscat,chinaemboman,,,,,,,
China,Embassy,Nairobi,Kenya,https://www.embassypages.com/china-embassy-nairobi-kenya,https://www.embassypages.com/china-embassy-nairobi-kenya,https://www.google.com/search?q=China+Embassy+to+Kenya+in+Nairobi%0D%0A+site%3Afacebook.com+OR+site%3Ax.com+OR+site%3Ainstagram.com+OR+site%3Atiktok.com+OR+site%3At.me,https://kenya.mid.ru/,China Embassy to Kenya in Nairobi,chineseembkenya,1.00064E+14,,,,,,http://ke.china-embassy.gov.cn/eng/
China,Embassy,Nassau,Bahamas,https://www.embassypages.com/china-embassy-nassau-bahamas,https://www.embassypages.com/china-embassy-nassau-bahamas,https://www.google.com/search?q=China+Embassy+to+Bahamas+in+Nassau%0D%0A+site%3Afacebook.com+OR+site%3Ax.com+OR+site%3Ainstagram.com+OR+site%3Atiktok.com+OR+site%3At.me,https://bahamas.mid.ru/,China Embassy to Bahamas in Nassau,,ChineseEmbassyNassau,,,,,,
China,Embassy,Ndjamena,Chad,https://www.embassypages.com/china-embassy-ndjamena-chad,https://www.embassypages.com/china-embassy-ndjamena-chad,https://www.google.com/search?q=China+Embassy+to+Chad+in+Ndjamena%0D%0A+site%3Afacebook.com+OR+site%3Ax.com+OR+site%3Ainstagram.com+OR+site%3Atiktok.com+OR+site%3At.me,https://chad.mid.ru/,China Embassy to Chad in Ndjamena,ambchinetchad,ambchinetchad,,,,,,http://td.china-embassy.gov.cn/
China,Embassy,Newdelhi,India,https://www.embassypages.com/china-embassy-newdelhi-india,https://www.embassypages.com/china-embassy-newdelhi-india,https://www.google.com/search?q=China+Embassy+to+India+in+Newdelhi%0D%0A+site%3Afacebook.com+OR+site%3Ax.com+OR+site%3Ainstagram.com+OR+site%3Atiktok.com+OR+site%3At.me,https://india.mid.ru/,China Embassy to India in Newdelhi,chinaspox_india,1.00078E+14,,,,,,http://in.china-embassy.gov.cn/
China,Embassy,Niamey,Niger,https://www.embassypages.com/china-embassy-niamey-niger,https://www.embassypages.com/china-embassy-niamey-niger,https://www.google.com/search?q=China+Embassy+to+Niger+in+Niamey%0D%0A+site%3Afacebook.com+OR+site%3Ax.com+OR+site%3Ainstagram.com+OR+site%3Atiktok.com+OR+site%3At.me,https://niger.mid.ru/,China Embassy to Niger in Niamey,,AmbChineNiamey,,,,,,
China,Embassy,Nicosia,Cyprus,https://www.embassypages.com/china-embassy-nicosia-cyprus,https://www.embassypages.com/china-embassy-nicosia-cyprus,https://www.google.com/search?q=China+Embassy+to+Cyprus+in+Nicosia%0D%0A+site%3Afacebook.com+OR+site%3Ax.com+OR+site%3Ainstagram.com+OR+site%3Atiktok.com+OR+site%3At.me,https://cyprus.mid.ru/,China Embassy to Cyprus in Nicosia,,ChineseEmbassyCyprus,,,,,,http://cy.china-embassy.gov.cn/
China,Embassy,Nouakchott,Mauritania,https://www.embassypages.com/china-embassy-nouakchott-mauritania,https://www.embassypages.com/china-embassy-nouakchott-mauritania,https://www.google.com/search?q=China+Embassy+to+Mauritania+in+Nouakchott%0D%0A+site%3Afacebook.com+OR+site%3Ax.com+OR+site%3Ainstagram.com+OR+site%3Atiktok.com+OR+site%3At.me,https://mauritania.mid.ru/,China Embassy to Mauritania in Nouakchott,,,,,,,,
China,Embassy,Nukualofa,Tonga,https://www.embassypages.com/china-embassy-nukualofa-tonga,https://www.embassypages.com/china-embassy-nukualofa-tonga,https://www.google.com/search?q=China+Embassy+to+Tonga+in+Nukualofa%0D%0A+site%3Afacebook.com+OR+site%3Ax.com+OR+site%3Ainstagram.com+OR+site%3Atiktok.com+OR+site%3At.me,https://tonga.mid.ru/,China Embassy to Tonga in Nukualofa,,chinaembassytonga,,,,,,http://to.china-embassy.gov.cn/
China,Embassy,Oslo,Norway,https://www.embassypages.com/china-embassy-oslo-norway,https://www.embassypages.com/china-embassy-oslo-norway,https://www.google.com/search?q=China+Embassy+to+Norway+in+Oslo%0D%0A+site%3Afacebook.com+OR+site%3Ax.com+OR+site%3Ainstagram.com+OR+site%3Atiktok.com+OR+site%3At.me,https://norway.mid.ru/,China Embassy to Norway in Oslo,,ChinaInNorway,,,,,,http://no.china-embassy.gov.cn/
China,Embassy,Ottawa,Canada,https://www.embassypages.com/china-embassy-ottawa-canada,https://www.embassypages.com/china-embassy-ottawa-canada,https://www.google.com/search?q=China+Embassy+to+Canada+in+Ottawa%0D%0A+site%3Afacebook.com+OR+site%3Ax.com+OR+site%3Ainstagram.com+OR+site%3Atiktok.com+OR+site%3At.me,https://canada.mid.ru/,China Embassy to Canada in Ottawa,chinaembottawa,,,,,,,http://ca.china-embassy.gov.cn/eng/
China,Embassy,Ouagadougou,Burkinafaso,https://www.embassypages.com/china-embassy-ouagadougou-burkinafaso,https://www.embassypages.com/china-embassy-ouagadougou-burkinafaso,https://www.google.com/search?q=China+Embassy+to+Burkinafaso+in+Ouagadougou%0D%0A+site%3Afacebook.com+OR+site%3Ax.com+OR+site%3Ainstagram.com+OR+site%3Atiktok.com+OR+site%3At.me,https://burkinafaso.mid.ru/,China Embassy to Burkinafaso in Ouagadougou,,ambchineburkina,,,,,,http://bf.china-embassy.gov.cn/fra/
China,Embassy,Palikir,Micronesia,https://www.embassypages.com/china-embassy-palikir-micronesia,https://www.embassypages.com/china-embassy-palikir-micronesia,https://www.google.com/search?q=China+Embassy+to+Micronesia+in+Palikir%0D%0A+site%3Afacebook.com+OR+site%3Ax.com+OR+site%3Ainstagram.com+OR+site%3Atiktok.com+OR+site%3At.me,https://micronesia.mid.ru/,China Embassy to Micronesia in Palikir,,1.00092E+14,,,,,,http://fm.china-embassy.gov.cn/
China,Embassy,Panamacity,Panama,https://www.embassypages.com/china-embassy-panamacity-panama,https://www.embassypages.com/china-embassy-panamacity-panama,https://www.google.com/search?q=China+Embassy+to+Panama+in+Panamacity%0D%0A+site%3Afacebook.com+OR+site%3Ax.com+OR+site%3Ainstagram.com+OR+site%3Atiktok.com+OR+site%3At.me,https://panama.mid.ru/,China Embassy to Panama in Panamacity,embchinapa,,,,,,,http://pa.china-embassy.gov.cn/
China,Embassy,Paramaribo,Suriname,https://www.embassypages.com/china-embassy-paramaribo-suriname,https://www.embassypages.com/china-embassy-paramaribo-suriname,https://www.google.com/search?q=China+Embassy+to+Suriname+in+Paramaribo%0D%0A+site%3Afacebook.com+OR+site%3Ax.com+OR+site%3Ainstagram.com+OR+site%3Atiktok.com+OR+site%3At.me,https://suriname.mid.ru/,China Embassy to Suriname in Paramaribo,CHNEmbSuriname,ChineseEmbSuriname,,,,,,
China,Embassy,Paris,France,https://www.embassypages.com/china-embassy-paris-france,https://www.embassypages.com/china-embassy-paris-france,https://www.google.com/search?q=China+Embassy+to+France+in+Paris%0D%0A+site%3Afacebook.com+OR+site%3Ax.com+OR+site%3Ainstagram.com+OR+site%3Atiktok.com+OR+site%3At.me,https://france.mid.ru/,China Embassy to France in Paris,AmbassadeChine,AmbassadeChine,,,,,,http://fr.china-embassy.gov.cn/
China,Embassy,Phnompenh,Cambodia,https://www.embassypages.com/china-embassy-phnompenh-cambodia,https://www.embassypages.com/china-embassy-phnompenh-cambodia,https://www.google.com/search?q=China+Embassy+to+Cambodia+in+Phnompenh%0D%0A+site%3Afacebook.com+OR+site%3Ax.com+OR+site%3Ainstagram.com+OR+site%3Atiktok.com+OR+site%3At.me,https://cambodia.mid.ru/,China Embassy to Cambodia in Phnompenh,,ChineseEmbassyCambodia,,,,,,http://kh.china-embassy.gov.cn/
China,Embassy,Podgorica,Montenegro,https://www.embassypages.com/china-embassy-podgorica-montenegro,https://www.embassypages.com/china-embassy-podgorica-montenegro,https://www.google.com/search?q=China+Embassy+to+Montenegro+in+Podgorica%0D%0A+site%3Afacebook.com+OR+site%3Ax.com+OR+site%3Ainstagram.com+OR+site%3Atiktok.com+OR+site%3At.me,https://montenegro.mid.ru/,China Embassy to Montenegro in Podgorica,ChineseEmbinMNE,,,,,,,http://me.china-embassy.gov.cn/
China,Embassy,Port,Of,https://www.embassypages.com/china-embassy-port-of-spain-trinidadandtobago,https://www.embassypages.com/china-embassy-port-of-spain-trinidadandtobago,https://www.google.com/search?q=China+Embassy+to+Of+in+Port%0D%0A+site%3Afacebook.com+OR+site%3Ax.com+OR+site%3Ainstagram.com+OR+site%3Atiktok.com+OR+site%3At.me,https://of.mid.ru/,China Embassy to Of in Port,chineseembintt,ChineseEmbinTT,,,,,,http://tt.china-embassy.gov.cn/
China,Embassy,Portlouis,Mauritius,https://www.embassypages.com/china-embassy-portlouis-mauritius,https://www.embassypages.com/china-embassy-portlouis-mauritius,https://www.google.com/search?q=China+Embassy+to+Mauritius+in+Portlouis%0D%0A+site%3Afacebook.com+OR+site%3Ax.com+OR+site%3Ainstagram.com+OR+site%3Atiktok.com+OR+site%3At.me,https://mauritius.mid.ru/,China Embassy to Mauritius in Portlouis,,,,,,,,
